日期,类别,省份,城市,新增确诊,新增死亡,新增治愈,累计确诊,累计死亡,累计治愈
20200110,省级,安徽,,,,,,,
20200110,省级,澳门,,,,,,,
20200110,省级,福建,,,,,,,
20200110,省级,甘肃,,,,,,,
20200110,省级,广西,,,,,,,
20200110,省级,贵州,,,,,,,
20200110,省级,海南,,,,,,,
20200110,省级,河北,,,,,,,
20200110,省级,黑龙江,,,,,,,
20200110,省级,湖北,,41,1,2,41,1,2
20200110,省级,湖南,,,,,,,
20200110,省级,吉林,,,,,,,
20200110,省级,江苏,,,,,,,
20200110,省级,江西,,,,,,,
20200110,省级,辽宁,,,,,,,
20200110,省级,内蒙古,,,,,,,
20200110,省级,宁夏,,,,,,,
20200110,省级,青海,,,,,,,
20200110,省级,山东,,,,,,,
20200110,省级,山西,,,,,,,
20200110,省级,陕西,,,,,,,
20200110,省级,上海,,,,,,,
20200110,省级,四川,,,,,,,
20200110,省级,台湾,,,,,,,
20200110,省级,天津,,,,,,,
20200110,省级,西藏,,,,,,,
20200110,省级,香港,,,,,,,
20200110,省级,新疆,,,,,,,
20200110,省级,云南,,,,,,,
20200110,省级,浙江,,,,,,,
20200110,省级,重庆,,,,,,,
20200110,省级,北京,,,,,,,
20200110,省级,河南,,,,,,,
20200110,省级,广东,,,,,,,
20200110,地区级,湖北,武汉,41,1,2,41,1,2
20200110,国家级,,,41,1,2,41,1,2
20200111,省级,安徽,,,,,,,
20200111,省级,澳门,,,,,,,
20200111,省级,福建,,,,,,,
20200111,省级,甘肃,,,,,,,
20200111,省级,广西,,,,,,,
20200111,省级,贵州,,,,,,,
20200111,省级,海南,,,,,,,
20200111,省级,河北,,,,,,,
20200111,省级,黑龙江,,,,,,,
20200111,省级,湖北,,,,4,41,1,6
20200111,省级,湖南,,,,,,,
20200111,省级,吉林,,,,,,,
20200111,省级,江苏,,,,,,,
20200111,省级,江西,,,,,,,
20200111,省级,辽宁,,,,,,,
20200111,省级,内蒙古,,,,,,,
20200111,省级,宁夏,,,,,,,
20200111,省级,青海,,,,,,,
20200111,省级,山东,,,,,,,
20200111,省级,山西,,,,,,,
20200111,省级,陕西,,,,,,,
20200111,省级,上海,,,,,,,
20200111,省级,四川,,,,,,,
20200111,省级,台湾,,,,,,,
20200111,省级,天津,,,,,,,
20200111,省级,西藏,,,,,,,
20200111,省级,香港,,,,,,,
20200111,省级,新疆,,,,,,,
20200111,省级,云南,,,,,,,
20200111,省级,浙江,,,,,,,
20200111,省级,重庆,,,,,,,
20200111,省级,北京,,,,,,,
20200111,省级,河南,,,,,,,
20200111,省级,广东,,,,,,,
20200111,地区级,湖北,武汉,,,4,41,1,6
20200111,国家级,,,,,4,41,1,6
20200112,省级,安徽,,,,,,,
20200112,省级,澳门,,,,,,,
20200112,省级,福建,,,,,,,
20200112,省级,甘肃,,,,,,,
20200112,省级,广西,,,,,,,
20200112,省级,贵州,,,,,,,
20200112,省级,海南,,,,,,,
20200112,省级,河北,,,,,,,
20200112,省级,黑龙江,,,,,,,
20200112,省级,湖北,,,,1,41,1,7
20200112,省级,湖南,,,,,,,
20200112,省级,吉林,,,,,,,
20200112,省级,江苏,,,,,,,
20200112,省级,江西,,,,,,,
20200112,省级,辽宁,,,,,,,
20200112,省级,内蒙古,,,,,,,
20200112,省级,宁夏,,,,,,,
20200112,省级,青海,,,,,,,
20200112,省级,山东,,,,,,,
20200112,省级,山西,,,,,,,
20200112,省级,陕西,,,,,,,
20200112,省级,上海,,,,,,,
20200112,省级,四川,,,,,,,
20200112,省级,台湾,,,,,,,
20200112,省级,天津,,,,,,,
20200112,省级,西藏,,,,,,,
20200112,省级,香港,,,,,,,
20200112,省级,新疆,,,,,,,
20200112,省级,云南,,,,,,,
20200112,省级,浙江,,,,,,,
20200112,省级,重庆,,,,,,,
20200112,省级,北京,,,,,,,
20200112,省级,河南,,,,,,,
20200112,省级,广东,,,,,,,
20200112,地区级,湖北,武汉,,,1,41,1,7
20200112,国家级,,,,,1,41,1,7
20200113,省级,安徽,,,,,,,
20200113,省级,澳门,,,,,,,
20200113,省级,福建,,,,,,,
20200113,省级,甘肃,,,,,,,
20200113,省级,广西,,,,,,,
20200113,省级,贵州,,,,,,,
20200113,省级,海南,,,,,,,
20200113,省级,河北,,,,,,,
20200113,省级,黑龙江,,,,,,,
20200113,省级,湖北,,,,,41,1,7
20200113,省级,湖南,,,,,,,
20200113,省级,吉林,,,,,,,
20200113,省级,江苏,,,,,,,
20200113,省级,江西,,,,,,,
20200113,省级,辽宁,,,,,,,
20200113,省级,内蒙古,,,,,,,
20200113,省级,宁夏,,,,,,,
20200113,省级,青海,,,,,,,
20200113,省级,山东,,,,,,,
20200113,省级,山西,,,,,,,
20200113,省级,陕西,,,,,,,
20200113,省级,上海,,,,,,,
20200113,省级,四川,,,,,,,
20200113,省级,台湾,,,,,,,
20200113,省级,天津,,,,,,,
20200113,省级,西藏,,,,,,,
20200113,省级,香港,,,,,,,
20200113,省级,新疆,,,,,,,
20200113,省级,云南,,,,,,,
20200113,省级,浙江,,,,,,,
20200113,省级,重庆,,,,,,,
20200113,省级,北京,,,,,,,
20200113,省级,河南,,,,,,,
20200113,省级,广东,,,,,,,
20200113,地区级,湖北,武汉,,,,41,1,7
20200113,国家级,,,,,,41,1,7
20200114,省级,安徽,,,,,,,
20200114,省级,澳门,,,,,,,
20200114,省级,福建,,,,,,,
20200114,省级,甘肃,,,,,,,
20200114,省级,广西,,,,,,,
20200114,省级,贵州,,,,,,,
20200114,省级,海南,,,,,,,
20200114,省级,河北,,,,,,,
20200114,省级,黑龙江,,,,,,,
20200114,省级,湖北,,,,,41,1,7
20200114,省级,湖南,,,,,,,
20200114,省级,吉林,,,,,,,
20200114,省级,江苏,,,,,,,
20200114,省级,江西,,,,,,,
20200114,省级,辽宁,,,,,,,
20200114,省级,内蒙古,,,,,,,
20200114,省级,宁夏,,,,,,,
20200114,省级,青海,,,,,,,
20200114,省级,山东,,,,,,,
20200114,省级,山西,,,,,,,
20200114,省级,陕西,,,,,,,
20200114,省级,上海,,,,,,,
20200114,省级,四川,,,,,,,
20200114,省级,台湾,,,,,,,
20200114,省级,天津,,,,,,,
20200114,省级,西藏,,,,,,,
20200114,省级,香港,,,,,,,
20200114,省级,新疆,,,,,,,
20200114,省级,云南,,,,,,,
20200114,省级,浙江,,,,,,,
20200114,省级,重庆,,,,,,,
20200114,省级,北京,,,,,,,
20200114,省级,河南,,,,,,,
20200114,省级,广东,,,,,,,
20200114,地区级,湖北,武汉,,,,41,1,7
20200114,国家级,,,,,,41,1,7
20200115,省级,安徽,,,,,,,
20200115,省级,澳门,,,,,,,
20200115,省级,福建,,,,,,,
20200115,省级,甘肃,,,,,,,
20200115,省级,广西,,,,,,,
20200115,省级,贵州,,,,,,,
20200115,省级,海南,,,,,,,
20200115,省级,河北,,,,,,,
20200115,省级,黑龙江,,,,,,,
20200115,省级,湖北,,,1,5,41,2,12
20200115,省级,湖南,,,,,,,
20200115,省级,吉林,,,,,,,
20200115,省级,江苏,,,,,,,
20200115,省级,江西,,,,,,,
20200115,省级,辽宁,,,,,,,
20200115,省级,内蒙古,,,,,,,
20200115,省级,宁夏,,,,,,,
20200115,省级,青海,,,,,,,
20200115,省级,山东,,,,,,,
20200115,省级,山西,,,,,,,
20200115,省级,陕西,,,,,,,
20200115,省级,上海,,,,,,,
20200115,省级,四川,,,,,,,
20200115,省级,台湾,,,,,,,
20200115,省级,天津,,,,,,,
20200115,省级,西藏,,,,,,,
20200115,省级,香港,,,,,,,
20200115,省级,新疆,,,,,,,
20200115,省级,云南,,,,,,,
20200115,省级,浙江,,,,,,,
20200115,省级,重庆,,,,,,,
20200115,省级,北京,,,,,,,
20200115,省级,河南,,,,,,,
20200115,省级,广东,,,,,,,
20200115,地区级,湖北,武汉,,1,5,41,2,12
20200115,国家级,,,,1,5,41,2,12
20200116,省级,安徽,,,,,,,
20200116,省级,澳门,,,,,,,
20200116,省级,福建,,,,,,,
20200116,省级,甘肃,,,,,,,
20200116,省级,广西,,,,,,,
20200116,省级,贵州,,,,,,,
20200116,省级,海南,,,,,,,
20200116,省级,河北,,,,,,,
20200116,省级,黑龙江,,,,,,,
20200116,省级,湖北,,4,,3,45,2,15
20200116,省级,湖南,,,,,,,
20200116,省级,吉林,,,,,,,
20200116,省级,江苏,,,,,,,
20200116,省级,江西,,,,,,,
20200116,省级,辽宁,,,,,,,
20200116,省级,内蒙古,,,,,,,
20200116,省级,宁夏,,,,,,,
20200116,省级,青海,,,,,,,
20200116,省级,山东,,,,,,,
20200116,省级,山西,,,,,,,
20200116,省级,陕西,,,,,,,
20200116,省级,上海,,,,,,,
20200116,省级,四川,,,,,,,
20200116,省级,台湾,,,,,,,
20200116,省级,天津,,,,,,,
20200116,省级,西藏,,,,,,,
20200116,省级,香港,,,,,,,
20200116,省级,新疆,,,,,,,
20200116,省级,云南,,,,,,,
20200116,省级,浙江,,,,,,,
20200116,省级,重庆,,,,,,,
20200116,省级,北京,,,,,,,
20200116,省级,河南,,,,,,,
20200116,省级,广东,,,,,,,
20200116,地区级,湖北,武汉,4,,3,45,2,15
20200116,国家级,,,4,,3,45,2,15
20200117,省级,安徽,,,,,,,
20200117,省级,澳门,,,,,,,
20200117,省级,福建,,,,,,,
20200117,省级,甘肃,,,,,,,
20200117,省级,广西,,,,,,,
20200117,省级,贵州,,,,,,,
20200117,省级,海南,,,,,,,
20200117,省级,河北,,,,,,,
20200117,省级,黑龙江,,,,,,,
20200117,省级,湖北,,17,,4,62,2,19
20200117,省级,湖南,,,,,,,
20200117,省级,吉林,,,,,,,
20200117,省级,江苏,,,,,,,
20200117,省级,江西,,,,,,,
20200117,省级,辽宁,,,,,,,
20200117,省级,内蒙古,,,,,,,
20200117,省级,宁夏,,,,,,,
20200117,省级,青海,,,,,,,
20200117,省级,山东,,,,,,,
20200117,省级,山西,,,,,,,
20200117,省级,陕西,,,,,,,
20200117,省级,上海,,,,,,,
20200117,省级,四川,,,,,,,
20200117,省级,台湾,,,,,,,
20200117,省级,天津,,,,,,,
20200117,省级,西藏,,,,,,,
20200117,省级,香港,,,,,,,
20200117,省级,新疆,,,,,,,
20200117,省级,云南,,,,,,,
20200117,省级,浙江,,,,,,,
20200117,省级,重庆,,,,,,,
20200117,省级,北京,,,,,,,
20200117,省级,河南,,,,,,,
20200117,省级,广东,,,,,,,
20200117,地区级,湖北,武汉,17,,4,62,2,19
20200117,国家级,,,17,,4,62,2,19
20200118,省级,安徽,,,,,,,
20200118,省级,澳门,,,,,,,
20200118,省级,福建,,,,,,,
20200118,省级,甘肃,,,,,,,
20200118,省级,广西,,,,,,,
20200118,省级,贵州,,,,,,,
20200118,省级,海南,,,,,,,
20200118,省级,河北,,,,,,,
20200118,省级,黑龙江,,,,,,,
20200118,省级,湖北,,59,1,5,121,3,24
20200118,省级,湖南,,,,,,,
20200118,省级,吉林,,,,,,,
20200118,省级,江苏,,,,,,,
20200118,省级,江西,,,,,,,
20200118,省级,辽宁,,,,,,,
20200118,省级,内蒙古,,,,,,,
20200118,省级,宁夏,,,,,,,
20200118,省级,青海,,,,,,,
20200118,省级,山东,,,,,,,
20200118,省级,山西,,,,,,,
20200118,省级,陕西,,,,,,,
20200118,省级,上海,,,,,,,
20200118,省级,四川,,,,,,,
20200118,省级,台湾,,,,,,,
20200118,省级,天津,,,,,,,
20200118,省级,西藏,,,,,,,
20200118,省级,香港,,,,,,,
20200118,省级,新疆,,,,,,,
20200118,省级,云南,,,,,,,
20200118,省级,浙江,,,,,,,
20200118,省级,重庆,,,,,,,
20200118,省级,北京,,,,,,,
20200118,省级,河南,,,,,,,
20200118,省级,广东,,,,,,,
20200118,地区级,湖北,武汉,59,1,5,121,3,24
20200118,国家级,,,59,1,5,121,3,24
20200119,省级,安徽,,,,,,,
20200119,省级,澳门,,,,,,,
20200119,省级,福建,,,,,,,
20200119,省级,甘肃,,,,,,,
20200119,省级,广西,,,,,,,
20200119,省级,贵州,,,,,,,
20200119,省级,海南,,,,,,,
20200119,省级,河北,,,,,,,
20200119,省级,黑龙江,,,,,,,
20200119,省级,湖北,,77,1,1,198,4,25
20200119,省级,湖南,,,,,,,
20200119,省级,吉林,,,,,,,
20200119,省级,江苏,,,,,,,
20200119,省级,江西,,,,,,,
20200119,省级,辽宁,,,,,,,
20200119,省级,内蒙古,,,,,,,
20200119,省级,宁夏,,,,,,,
20200119,省级,青海,,,,,,,
20200119,省级,山东,,,,,,,
20200119,省级,山西,,,,,,,
20200119,省级,陕西,,,,,,,
20200119,省级,上海,,,,,,,
20200119,省级,四川,,,,,,,
20200119,省级,台湾,,,,,,,
20200119,省级,天津,,,,,,,
20200119,省级,西藏,,,,,,,
20200119,省级,香港,,,,,,,
20200119,省级,新疆,,,,,,,
20200119,省级,云南,,,,,,,
20200119,省级,浙江,,,,,,,
20200119,省级,重庆,,,,,,,
20200119,省级,北京,,2,,,2,,
20200119,省级,河南,,,,,,,
20200119,省级,广东,,1,,,1,,
20200119,地区级,湖北,武汉,77,1,1,198,4,25
20200119,地区级,上海,地区待确认,,,,,,
20200119,地区级,四川,成都,,,,,,
20200119,地区级,北京,大兴,2,,,2,,
20200119,地区级,广东,深圳,1,,,1,,
20200119,国家级,,,80,1,1,201,4,25
20200120,省级,安徽,,,,,,,
20200120,省级,澳门,,,,,,,
20200120,省级,福建,,,,,,,
20200120,省级,甘肃,,,,,,,
20200120,省级,广西,,,,,,,
20200120,省级,贵州,,,,,,,
20200120,省级,海南,,,,,,,
20200120,省级,河北,,,,,,,
20200120,省级,黑龙江,,,,,,,
20200120,省级,湖北,,72,2,,270,6,25
20200120,省级,湖南,,,,,,,
20200120,省级,吉林,,,,,,,
20200120,省级,江苏,,,,,,,
20200120,省级,江西,,,,,,,
20200120,省级,辽宁,,,,,,,
20200120,省级,内蒙古,,,,,,,
20200120,省级,宁夏,,,,,,,
20200120,省级,青海,,,,,,,
20200120,省级,山东,,,,,,,
20200120,省级,山西,,,,,,,
20200120,省级,陕西,,,,,,,
20200120,省级,上海,,2,,,2,,
20200120,省级,四川,,,,,,,
20200120,省级,台湾,,,,,,,
20200120,省级,天津,,,,,,,
20200120,省级,西藏,,,,,,,
20200120,省级,香港,,,,,,,
20200120,省级,新疆,,,,,,,
20200120,省级,云南,,,,,,,
20200120,省级,浙江,,5,,,5,,
20200120,省级,重庆,,,,,,,
20200120,省级,北京,,3,,,5,,
20200120,省级,河南,,,,,,,
20200120,省级,广东,,13,,,14,,
20200120,地区级,湖北,武汉,60,2,,258,6,25
20200120,地区级,湖北,黄冈,12,,,12,,
20200120,地区级,上海,地区待确认,1,,,1,,
20200120,地区级,上海,外地来沪,1,,,1,,
20200120,地区级,四川,成都,,,,,,
20200120,地区级,北京,大兴,,,,2,,
20200120,地区级,北京,昌平,2,,,2,,
20200120,地区级,北京,外地来京,1,,,1,,
20200120,地区级,广东,深圳,8,,,9,,
20200120,地区级,广东,惠州,1,,,1,,
20200120,地区级,广东,湛江,1,,,1,,
20200120,地区级,广东,珠海,3,,,3,,
20200120,地区级,黑龙江,牡丹江,,,,,,
20200120,地区级,香港,香港,,,,,,
20200120,地区级,浙江,杭州,1,,,1,,
20200120,地区级,浙江,台州,1,,,1,,
20200120,地区级,浙江,温州,2,,,2,,
20200120,地区级,浙江,舟山,1,,,1,,
20200120,国家级,,,95,2,,296,6,25
20200121,省级,安徽,,1,,,1,,
20200121,省级,澳门,,,,,,,
20200121,省级,福建,,,,,,,
20200121,省级,甘肃,,,,,,,
20200121,省级,广西,,,,,,,
20200121,省级,贵州,,,,,,,
20200121,省级,海南,,,,,,,
20200121,省级,河北,,,,,,,
20200121,省级,黑龙江,,,,,,,
20200121,省级,湖北,,105,3,3,375,9,28
20200121,省级,湖南,,1,,,1,,
20200121,省级,吉林,,,,,,,
20200121,省级,江苏,,,,,,,
20200121,省级,江西,,2,,,2,,
20200121,省级,辽宁,,,,,,,
20200121,省级,内蒙古,,,,,,,
20200121,省级,宁夏,,1,,,1,,
20200121,省级,青海,,,,,,,
20200121,省级,山东,,2,,,2,,
20200121,省级,山西,,,,,,,
20200121,省级,陕西,,,,,,,
20200121,省级,上海,,7,,,9,,
20200121,省级,四川,,2,,,2,,
20200121,省级,台湾,,1,,,1,,
20200121,省级,天津,,2,,,2,,
20200121,省级,西藏,,,,,,,
20200121,省级,香港,,,,,,,
20200121,省级,新疆,,,,,,,
20200121,省级,云南,,1,,,1,,
20200121,省级,浙江,,5,,,10,,
20200121,省级,重庆,,6,,,6,,
20200121,省级,北京,,5,,,10,,
20200121,省级,河南,,1,,,1,,
20200121,省级,广东,,12,,,26,,
20200121,地区级,湖北,武汉,105,3,3,363,9,28
20200121,地区级,湖北,黄冈,,,,12,,
20200121,地区级,上海,地区待确认,7,,,8,,
20200121,地区级,上海,外地来沪,,,,1,,
20200121,地区级,四川,成都,1,,,1,,
20200121,地区级,四川,广安,1,,,1,,
20200121,地区级,北京,大兴,,,,2,,
20200121,地区级,北京,昌平,,,,2,,
20200121,地区级,北京,外地来京,,,,1,,
20200121,地区级,北京,丰台,1,,,1,,
20200121,地区级,北京,海淀,2,,,2,,
20200121,地区级,北京,通州,1,,,1,,
20200121,地区级,北京,西城,1,,,1,,
20200121,地区级,广东,深圳,5,,,14,,
20200121,地区级,广东,惠州,,,,1,,
20200121,地区级,广东,湛江,1,,,2,,
20200121,地区级,广东,珠海,1,,,4,,
20200121,地区级,广东,佛山,1,,,1,,
20200121,地区级,广东,广州,2,,,2,,
20200121,地区级,广东,韶关,2,,,2,,
20200121,地区级,黑龙江,牡丹江,,,,,,
20200121,地区级,香港,香港,,,,,,
20200121,地区级,浙江,杭州,,,,1,,
20200121,地区级,浙江,台州,,,,1,,
20200121,地区级,浙江,温州,2,,,4,,
20200121,地区级,浙江,舟山,,,,1,,
20200121,地区级,浙江,宁波,3,,,3,,
20200121,地区级,安徽,合肥,1,,,1,,
20200121,地区级,澳门,澳门,,,,,,
20200121,地区级,湖南,长沙,1,,,1,,
20200121,地区级,江苏,扬州,,,,,,
20200121,地区级,江西,抚州,1,,,1,,
20200121,地区级,江西,萍乡,1,,,1,,
20200121,地区级,辽宁,沈阳,,,,,,
20200121,地区级,宁夏,银川,1,,,1,,
20200121,地区级,山东,青岛,1,,,1,,
20200121,地区级,山东,威海,1,,,1,,
20200121,地区级,台湾,台湾,1,,,1,,
20200121,地区级,天津,西青区,1,,,1,,
20200121,地区级,天津,河东区,1,,,1,,
20200121,地区级,云南,昆明,1,,,1,,
20200121,地区级,重庆,垫江县,1,,,1,,
20200121,地区级,重庆,万州区,2,,,2,,
20200121,地区级,重庆,巫山县,2,,,2,,
20200121,地区级,重庆,长寿区,1,,,1,,
20200121,地区级,河南,郑州,1,,,1,,
20200121,国家级,,,154,3,3,450,9,28
20200122,省级,安徽,,8,,,9,,
20200122,省级,澳门,,1,,,1,,
20200122,省级,福建,,1,,,1,,
20200122,省级,甘肃,,2,,,2,,
20200122,省级,广西,,5,,,5,,
20200122,省级,贵州,,3,,,3,,
20200122,省级,海南,,4,,,4,,
20200122,省级,河北,,1,,,1,,
20200122,省级,黑龙江,,2,,,2,,
20200122,省级,湖北,,69,8,,444,17,28
20200122,省级,湖南,,8,,,9,,
20200122,省级,吉林,,1,,,1,,
20200122,省级,江苏,,1,,,1,,
20200122,省级,江西,,1,,,3,,
20200122,省级,辽宁,,2,,,2,,
20200122,省级,内蒙古,,,,,,,
20200122,省级,宁夏,,,,,1,,
20200122,省级,青海,,,,,,,
20200122,省级,山东,,4,,,6,,
20200122,省级,山西,,1,,,1,,
20200122,省级,陕西,,3,,,3,,
20200122,省级,上海,,7,,,16,,
20200122,省级,四川,,6,,,8,,
20200122,省级,台湾,,,,,1,,
20200122,省级,天津,,2,,,4,,
20200122,省级,西藏,,,,,,,
20200122,省级,香港,,1,,,1,,
20200122,省级,新疆,,,,,,,
20200122,省级,云南,,,,,1,,
20200122,省级,浙江,,17,,1,27,,1
20200122,省级,重庆,,3,,,9,,
20200122,省级,北京,,4,,,14,,
20200122,省级,河南,,4,,,5,,
20200122,省级,广东,,6,,,32,,
20200122,地区级,湖北,武汉,62,8,,425,17,28
20200122,地区级,湖北,黄冈,,,,12,,
20200122,地区级,湖北,荆门,1,,,1,,
20200122,地区级,湖北,荆州,6,,,6,,
20200122,地区级,上海,地区待确认,7,,,15,,
20200122,地区级,上海,外地来沪,,,,1,,
20200122,地区级,四川,成都,3,,,4,,
20200122,地区级,四川,广安,,,,1,,
20200122,地区级,四川,达州,1,,,1,,
20200122,地区级,四川,绵阳,2,,,2,,
20200122,地区级,北京,大兴,,,,2,,
20200122,地区级,北京,昌平,,,,2,,
20200122,地区级,北京,外地来京,1,,,2,,
20200122,地区级,北京,丰台,,,,1,,
20200122,地区级,北京,海淀,,,,2,,
20200122,地区级,北京,通州,,,,1,,
20200122,地区级,北京,西城,1,,,2,,
20200122,地区级,北京,朝阳,1,,,1,,
20200122,地区级,北京,石景山,1,,,1,,
20200122,地区级,广东,深圳,1,,,15,,
20200122,地区级,广东,惠州,,,,1,,
20200122,地区级,广东,湛江,,,,2,,
20200122,地区级,广东,珠海,,,,4,,
20200122,地区级,广东,佛山,,,,1,,
20200122,地区级,广东,广州,3,,,5,,
20200122,地区级,广东,韶关,,,,2,,
20200122,地区级,广东,肇庆,1,,,1,,
20200122,地区级,广东,中山,1,,,1,,
20200122,地区级,黑龙江,牡丹江,1,,,1,,
20200122,地区级,黑龙江,哈尔滨,1,,,1,,
20200122,地区级,香港,香港,1,,,1,,
20200122,地区级,浙江,杭州,5,,,6,,
20200122,地区级,浙江,台州,5,,,6,,
20200122,地区级,浙江,温州,2,,,6,,1
20200122,地区级,浙江,舟山,,,,1,,
20200122,地区级,浙江,宁波,2,,,5,,
20200122,地区级,浙江,金华,1,,,1,,
20200122,地区级,浙江,衢州,1,,,1,,
20200122,地区级,浙江,绍兴,1,,,1,,
20200122,地区级,安徽,合肥,4,,,5,,
20200122,地区级,安徽,亳州,1,,,1,,
20200122,地区级,安徽,滁州,1,,,1,,
20200122,地区级,安徽,阜阳,1,,,1,,
20200122,地区级,安徽,六安,1,,,1,,
20200122,地区级,澳门,澳门,1,,,1,,
20200122,地区级,湖南,长沙,3,,,4,,
20200122,地区级,湖南,郴州,1,,,1,,
20200122,地区级,湖南,怀化,3,,,3,,
20200122,地区级,湖南,永州,1,,,1,,
20200122,地区级,江苏,扬州,,,,,,
20200122,地区级,江苏,苏州,1,,,1,,
20200122,地区级,江西,抚州,,,,1,,
20200122,地区级,江西,萍乡,,,,1,,
20200122,地区级,江西,南昌,1,,,1,,
20200122,地区级,辽宁,沈阳,1,,,1,,
20200122,地区级,辽宁,大连,1,,,1,,
20200122,地区级,宁夏,银川,,,,1,,
20200122,地区级,山东,青岛,2,,,3,,
20200122,地区级,山东,威海,,,,1,,
20200122,地区级,山东,临沂,2,,,2,,
20200122,地区级,台湾,台湾,,,,1,,
20200122,地区级,天津,西青区,,,,1,,
20200122,地区级,天津,河东区,,,,1,,
20200122,地区级,天津,和平区,1,,,1,,
20200122,地区级,天津,南开区,1,,,1,,
20200122,地区级,云南,昆明,,,,1,,
20200122,地区级,重庆,垫江县,,,,1,,
20200122,地区级,重庆,万州区,,,,2,,
20200122,地区级,重庆,巫山县,,,,2,,
20200122,地区级,重庆,长寿区,,,,1,,
20200122,地区级,重庆,涪陵区,1,,,1,,
20200122,地区级,重庆,永川区,2,,,2,,
20200122,地区级,河南,郑州,1,,,3,,
20200122,地区级,河南,洛阳,1,,,1,,
20200122,地区级,河南,三门峡,1,,,1,,
20200122,地区级,福建,福州,1,,,1,,
20200122,地区级,甘肃,白银,1,,,1,,
20200122,地区级,甘肃,兰州,1,,,1,,
20200122,地区级,广西,北海,3,,,3,,
20200122,地区级,广西,柳州,1,,,1,,
20200122,地区级,广西,梧州,1,,,1,,
20200122,地区级,贵州,贵阳,1,,,1,,
20200122,地区级,贵州,黔南州,1,,,1,,
20200122,地区级,贵州,铜仁,1,,,1,,
20200122,地区级,海南,海口,1,,,1,,
20200122,地区级,海南,临高县,1,,,1,,
20200122,地区级,海南,三亚,1,,,1,,
20200122,地区级,海南,万宁,1,,,1,,
20200122,地区级,河北,石家庄,1,,,1,,
20200122,地区级,吉林,长春,1,,,1,,
20200122,地区级,内蒙古,呼伦贝尔,,,,,,
20200122,地区级,山西,太原,1,,,1,,
20200122,地区级,陕西,西安,2,,,2,,
20200122,地区级,陕西,咸阳,1,,,1,,
20200122,地区级,新疆,乌鲁木齐,,,,,,
20200122,国家级,,,167,8,1,617,17,29
20200123,省级,安徽,,6,,,15,,
20200123,省级,澳门,,1,,,2,,
20200123,省级,福建,,4,,,5,,
20200123,省级,甘肃,,,,,2,,
20200123,省级,广西,,8,,,13,,
20200123,省级,贵州,,,,,3,,
20200123,省级,海南,,4,,,8,,
20200123,省级,河北,,1,1,,2,1,
20200123,省级,黑龙江,,2,1,,4,1,
20200123,省级,湖北,,105,7,3,549,24,31
20200123,省级,湖南,,15,,,24,,
20200123,省级,吉林,,2,,,3,,
20200123,省级,江苏,,8,,,9,,
20200123,省级,江西,,4,,,7,,
20200123,省级,辽宁,,2,,,4,,
20200123,省级,内蒙古,,1,,,1,,
20200123,省级,宁夏,,1,,,2,,
20200123,省级,青海,,,,,,,
20200123,省级,山东,,3,,,9,,
20200123,省级,山西,,,,,1,,
20200123,省级,陕西,,2,,,5,,
20200123,省级,上海,,4,,,20,,
20200123,省级,四川,,7,,,15,,
20200123,省级,台湾,,,,,1,,
20200123,省级,天津,,1,,,5,,
20200123,省级,西藏,,,,,,,
20200123,省级,香港,,1,,,2,,
20200123,省级,新疆,,2,,,2,,
20200123,省级,云南,,1,,,2,,
20200123,省级,浙江,,16,,,43,,1
20200123,省级,重庆,,18,,,27,,
20200123,省级,北京,,12,,,26,,
20200123,省级,河南,,4,,,9,,
20200123,省级,广东,,21,,2,53,,2
20200123,地区级,湖北,武汉,70,6,3,495,23,31
20200123,地区级,湖北,黄冈,,,,12,,
20200123,地区级,湖北,荆门,7,,,8,,
20200123,地区级,湖北,荆州,2,,,8,,
20200123,地区级,湖北,十堰,1,,,1,,
20200123,地区级,湖北,仙桃,2,,,2,,
20200123,地区级,湖北,孝感,22,,,22,,
20200123,地区级,湖北,宜昌,1,1,,1,1,
20200123,地区级,上海,地区待确认,4,,,19,,
20200123,地区级,上海,外地来沪,,,,1,,
20200123,地区级,四川,成都,3,,,7,,
20200123,地区级,四川,广安,1,,,2,,
20200123,地区级,四川,达州,,,,1,,
20200123,地区级,四川,绵阳,,,,2,,
20200123,地区级,四川,德阳,1,,,1,,
20200123,地区级,四川,遂宁,1,,,1,,
20200123,地区级,四川,雅安,1,,,1,,
20200123,地区级,北京,大兴,,,,2,,
20200123,地区级,北京,昌平,,,,2,,
20200123,地区级,北京,外地来京,5,,,7,,
20200123,地区级,北京,丰台,1,,,2,,
20200123,地区级,北京,海淀,1,,,3,,
20200123,地区级,北京,通州,1,,,2,,
20200123,地区级,北京,西城,1,,,3,,
20200123,地区级,北京,朝阳,2,,,3,,
20200123,地区级,北京,石景山,,,,1,,
20200123,地区级,北京,顺义,1,,,1,,
20200123,地区级,广东,深圳,,,2,15,,2
20200123,地区级,广东,惠州,4,,,5,,
20200123,地区级,广东,湛江,,,,2,,
20200123,地区级,广东,珠海,4,,,8,,
20200123,地区级,广东,佛山,5,,,6,,
20200123,地区级,广东,广州,2,,,7,,
20200123,地区级,广东,韶关,1,,,3,,
20200123,地区级,广东,肇庆,,,,1,,
20200123,地区级,广东,中山,1,,,2,,
20200123,地区级,广东,清远,1,,,1,,
20200123,地区级,广东,阳江,3,,,3,,
20200123,地区级,黑龙江,牡丹江,,,,1,,
